Condition2,TrainingTalkerID,TestTalkerID,SentenceID,Keyword,distance_min,IsCorrect,similarity,TrainingTalkerID1,trial,variability_1,tau,k
Control,"ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_131, ENG_M_070",4,HT1_S028,dog,0.3691158982192112,1,0.3691158982192112,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",706,0.9838116,1.0,1.995
Control,"ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_131, ENG_M_070",4,HT1_S028,eating,0.7498548781940518,0,0.7498548781940518,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",866,0.9838116,1.0,1.995
Control,"ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_131, ENG_M_070",4,HT1_S028,some,0.8556363143414137,0,0.8556363143414137,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2626,0.9838116,1.0,1.995
Control,"ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_131, ENG_M_070",4,HT1_S028,meat,0.6709187754872332,0,0.6709187754872332,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2050,0.9838116,1.0,1.995
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",4,HT1_S028,dog,0.3691158982192112,0,0.3691158982192112,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",706,0.9838116,1.0,1.995
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",4,HT1_S028,eating,0.7498548781940518,0,0.7498548781940518,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",866,0.9838116,1.0,1.995
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",4,HT1_S028,some,0.8556363143414137,0,0.8556363143414137,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2626,0.9838116,1.0,1.995
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",4,HT1_S028,meat,0.6709187754872332,0,0.6709187754872332,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2050,0.9838116,1.0,1.995
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_035",4,HT1_S028,dog,0.6207690182889714,1,0.6207690182889714,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",709,0.9673566,1.0,1.995
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_035",4,HT1_S028,eating,0.8372211359141533,1,0.8372211359141533,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",869,0.9673566,1.0,1.995
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_035",4,HT1_S028,some,0.6804697689485628,1,0.6804697689485628,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2629,0.9673566,1.0,1.995
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_035",4,HT1_S028,meat,0.9286960288279825,1,0.9286960288279825,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2053,0.9673566,1.0,1.995
Single talker,CMN_M_032,6,HT1_S028,dog,0.716112155361457,1,0.716112155361457,CMN_M_032,723,0.9644214,1.0,1.995
Single talker,CMN_M_032,6,HT1_S028,eating,0.7019657919109138,1,0.7019657919109138,CMN_M_032,883,0.9644214,1.0,1.995
Single talker,CMN_M_032,6,HT1_S028,some,0.8585664076874984,1,0.8585664076874984,CMN_M_032,2643,0.9644214,1.0,1.995
Single talker,CMN_M_032,6,HT1_S028,meat,0.6749245706050484,1,0.6749245706050484,CMN_M_032,2067,0.9644214,1.0,1.995
Talker-specific,CMN_M_032,3,HT1_S028,dog,1.0,1,1.0,CMN_M_032,733,0.9644214,1.0,1.995
Talker-specific,CMN_M_032,3,HT1_S028,eating,1.0,1,1.0,CMN_M_032,893,0.9644214,1.0,1.995
Talker-specific,CMN_M_032,3,HT1_S028,some,1.0,1,1.0,CMN_M_032,2653,0.9644214,1.0,1.995
Talker-specific,CMN_M_032,3,HT1_S028,meat,1.0,1,1.0,CMN_M_032,2077,0.9644214,1.0,1.995
Single talker,CMN_M_037,5,HT1_S028,dog,0.515356458378416,1,0.515356458378416,CMN_M_037,729,0.97477096,1.0,1.995
Single talker,CMN_M_037,5,HT1_S028,eating,0.6521659961581365,1,0.6521659961581365,CMN_M_037,889,0.97477096,1.0,1.995
Single talker,CMN_M_037,5,HT1_S028,some,0.2541196522872192,1,0.2541196522872192,CMN_M_037,2649,0.97477096,1.0,1.995
Single talker,CMN_M_037,5,HT1_S028,meat,0.13397134100660013,1,0.13397134100660013,CMN_M_037,2073,0.97477096,1.0,1.995
Multi-talker,"CMN_M_032, CMN_M_021, CMN_M_043, CMN_M_016, CMN_M_037",5,HT1_S028,dog,0.7110860965585889,1,0.7110860965585889,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",711,0.96765846,1.0,1.995
Multi-talker,"CMN_M_032, CMN_M_021, CMN_M_043, CMN_M_016, CMN_M_037",5,HT1_S028,eating,0.8447153961608221,1,0.8447153961608221,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",871,0.96765846,1.0,1.995
Multi-talker,"CMN_M_032, CMN_M_021, CMN_M_043, CMN_M_016, CMN_M_037",5,HT1_S028,some,0.6804697689485628,1,0.6804697689485628,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2631,0.96765846,1.0,1.995
Multi-talker,"CMN_M_032, CMN_M_021, CMN_M_043, CMN_M_016, CMN_M_037",5,HT1_S028,meat,0.19032044522694166,1,0.19032044522694166,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2055,0.96765846,1.0,1.995
Single talker,CMN_M_035,6,HT1_S028,dog,0.515356458378416,1,0.515356458378416,CMN_M_035,726,0.9614293,1.0,1.995
Single talker,CMN_M_035,6,HT1_S028,eating,0.6521659961581365,1,0.6521659961581365,CMN_M_035,886,0.9614293,1.0,1.995
Single talker,CMN_M_035,6,HT1_S028,some,0.2541196522872192,1,0.2541196522872192,CMN_M_035,2646,0.9614293,1.0,1.995
Single talker,CMN_M_035,6,HT1_S028,meat,0.13397134100660013,1,0.13397134100660013,CMN_M_035,2070,0.9614293,1.0,1.995
Talker-specific,CMN_M_043,4,HT1_S028,dog,1.0,1,1.0,CMN_M_043,736,0.9630248,1.0,1.995
Talker-specific,CMN_M_043,4,HT1_S028,eating,1.0,1,1.0,CMN_M_043,896,0.9630248,1.0,1.995
Talker-specific,CMN_M_043,4,HT1_S028,some,1.0,1,1.0,CMN_M_043,2656,0.9630248,1.0,1.995
Talker-specific,CMN_M_043,4,HT1_S028,meat,1.0,1,1.0,CMN_M_043,2080,0.9630248,1.0,1.995
Single talker,CMN_M_032,4,HT1_S028,dog,0.45313641167528984,1,0.45313641167528984,CMN_M_032,721,0.9644214,1.0,1.995
Single talker,CMN_M_032,4,HT1_S028,eating,0.7494378465494638,1,0.7494378465494638,CMN_M_032,881,0.9644214,1.0,1.995
Single talker,CMN_M_032,4,HT1_S028,some,0.36709997995918897,1,0.36709997995918897,CMN_M_032,2641,0.9644214,1.0,1.995
Single talker,CMN_M_032,4,HT1_S028,meat,0.9286960288279825,1,0.9286960288279825,CMN_M_032,2065,0.9644214,1.0,1.995
Multi-talker,"CMN_M_035, CMN_M_032, CMN_M_021, CMN_M_037, CMN_M_016",4,HT1_S028,dog,0.6207690182889714,0,0.6207690182889714,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",709,0.9673566,1.0,1.995
Multi-talker,"CMN_M_035, CMN_M_032, CMN_M_021, CMN_M_037, CMN_M_016",4,HT1_S028,eating,0.8372211359141533,0,0.8372211359141533,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",869,0.9673566,1.0,1.995
Multi-talker,"CMN_M_035, CMN_M_032, CMN_M_021, CMN_M_037, CMN_M_016",4,HT1_S028,some,0.6804697689485628,0,0.6804697689485628,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2629,0.9673566,1.0,1.995
Multi-talker,"CMN_M_035, CMN_M_032, CMN_M_021, CMN_M_037, CMN_M_016",4,HT1_S028,meat,0.9286960288279825,0,0.9286960288279825,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2053,0.9673566,1.0,1.995
Multi-talker,"CMN_M_043, CMN_M_035, CMN_M_021, CMN_M_016, CMN_M_032",6,HT1_S028,dog,0.716112155361457,1,0.716112155361457,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",710,0.9650533,1.0,1.995
Multi-talker,"CMN_M_043, CMN_M_035, CMN_M_021, CMN_M_016, CMN_M_032",6,HT1_S028,eating,0.7093592967888985,1,0.7093592967888985,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",870,0.9650533,1.0,1.995
Multi-talker,"CMN_M_043, CMN_M_035, CMN_M_021, CMN_M_016, CMN_M_032",6,HT1_S028,some,0.8585664076874984,1,0.8585664076874984,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2630,0.9650533,1.0,1.995
Multi-talker,"CMN_M_043, CMN_M_035, CMN_M_021, CMN_M_016, CMN_M_032",6,HT1_S028,meat,0.6749245706050484,1,0.6749245706050484,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2054,0.9650533,1.0,1.995
Talker-specific,CMN_M_037,6,HT1_S028,dog,1.0,1,1.0,CMN_M_037,735,0.97477096,1.0,1.995
Talker-specific,CMN_M_037,6,HT1_S028,eating,1.0,1,1.0,CMN_M_037,895,0.97477096,1.0,1.995
Talker-specific,CMN_M_037,6,HT1_S028,some,1.0,1,1.0,CMN_M_037,2655,0.97477096,1.0,1.995
Talker-specific,CMN_M_037,6,HT1_S028,meat,1.0,1,1.0,CMN_M_037,2079,0.97477096,1.0,1.995
Multi-talker,"CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_043, CMN_M_037",3,HT1_S028,dog,0.7369488149006613,1,0.7369488149006613,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",712,0.967124,1.0,1.995
Multi-talker,"CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_043, CMN_M_037",3,HT1_S028,eating,0.7494378465494638,1,0.7494378465494638,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",872,0.967124,1.0,1.995
Multi-talker,"CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_043, CMN_M_037",3,HT1_S028,some,0.8585664076874984,1,0.8585664076874984,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2632,0.967124,1.0,1.995
Multi-talker,"CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_043, CMN_M_037",3,HT1_S028,meat,0.9286960288279825,1,0.9286960288279825,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2056,0.967124,1.0,1.995
Single talker,CMN_M_021,6,HT1_S028,dog,0.5711261186472063,1,0.5711261186472063,CMN_M_021,720,0.95689327,1.0,1.995
Single talker,CMN_M_021,6,HT1_S028,eating,0.7093592967888985,1,0.7093592967888985,CMN_M_021,880,0.95689327,1.0,1.995
Single talker,CMN_M_021,6,HT1_S028,some,0.5496768662245168,1,0.5496768662245168,CMN_M_021,2640,0.95689327,1.0,1.995
Single talker,CMN_M_021,6,HT1_S028,meat,0.15008374387834136,1,0.15008374387834136,CMN_M_021,2064,0.95689327,1.0,1.995
Single talker,CMN_M_016,6,HT1_S028,dog,0.5703136607058774,1,0.5703136607058774,CMN_M_016,716,0.9785348,1.0,1.995
Single talker,CMN_M_016,6,HT1_S028,eating,0.6953589183789103,1,0.6953589183789103,CMN_M_016,876,0.9785348,1.0,1.995
Single talker,CMN_M_016,6,HT1_S028,some,0.4515575140540155,1,0.4515575140540155,CMN_M_016,2636,0.9785348,1.0,1.995
Single talker,CMN_M_016,6,HT1_S028,meat,0.0976511767563105,1,0.0976511767563105,CMN_M_016,2060,0.9785348,1.0,1.995
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_035",6,HT1_S028,dog,0.716112155361457,1,0.716112155361457,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",710,0.9650533,1.0,1.995
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_035",6,HT1_S028,eating,0.7093592967888985,1,0.7093592967888985,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",870,0.9650533,1.0,1.995
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_035",6,HT1_S028,some,0.8585664076874984,1,0.8585664076874984,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2630,0.9650533,1.0,1.995
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_035",6,HT1_S028,meat,0.6749245706050484,1,0.6749245706050484,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2054,0.9650533,1.0,1.995
Talker-specific,CMN_M_037,6,HT1_S028,dog,1.0,1,1.0,CMN_M_037,735,0.97477096,1.0,1.995
Talker-specific,CMN_M_037,6,HT1_S028,eating,1.0,1,1.0,CMN_M_037,895,0.97477096,1.0,1.995
Talker-specific,CMN_M_037,6,HT1_S028,some,1.0,1,1.0,CMN_M_037,2655,0.97477096,1.0,1.995
Talker-specific,CMN_M_037,6,HT1_S028,meat,1.0,1,1.0,CMN_M_037,2079,0.97477096,1.0,1.995
Talker-specific,CMN_M_032,3,HT1_S028,dog,1.0,1,1.0,CMN_M_032,733,0.9644214,1.0,1.995
