Condition2,TrainingTalkerID,TestTalkerID,SentenceID,Keyword,distance_min,IsCorrect,similarity,TrainingTalkerID1,trial,variability_1,tau,k
Multi-talker,"CMN_M_043, CMN_M_035, CMN_M_021, CMN_M_016, CMN_M_037",3,HT1_S041,bedrooms,0.46834430613571565,1,0.46834430613571565,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",200,0.94560224,8.0,0.598
Talker-specific,CMN_M_043,4,HT1_S041,house,1.0,1,1.0,CMN_M_043,1728,1.0160105,8.0,0.598
Talker-specific,CMN_M_043,4,HT1_S041,had,1.0,1,1.0,CMN_M_043,1504,1.0160105,8.0,0.598
Talker-specific,CMN_M_043,4,HT1_S041,nine,1.0,1,1.0,CMN_M_043,2208,1.0160105,8.0,0.598
Talker-specific,CMN_M_043,4,HT1_S041,bedrooms,1.0,1,1.0,CMN_M_043,224,1.0160105,8.0,0.598
Single talker,CMN_M_035,3,HT1_S041,house,0.7029818127246443,1,0.7029818127246443,CMN_M_035,1704,0.9067273,8.0,0.598
Single talker,CMN_M_035,3,HT1_S041,had,0.4380619450327474,0,0.4380619450327474,CMN_M_035,1480,0.9067273,8.0,0.598
Single talker,CMN_M_035,3,HT1_S041,nine,0.3522564232608327,1,0.3522564232608327,CMN_M_035,2196,0.9067273,8.0,0.598
Single talker,CMN_M_035,3,HT1_S041,bedrooms,0.4423861261634695,0,0.4423861261634695,CMN_M_035,212,0.9067273,8.0,0.598
Single talker,CMN_M_032,4,HT1_S041,house,0.6681039499597768,1,0.6681039499597768,CMN_M_032,1698,0.96799916,8.0,0.598
Single talker,CMN_M_032,4,HT1_S041,had,0.40123920648117267,1,0.40123920648117267,CMN_M_032,1474,0.96799916,8.0,0.598
Single talker,CMN_M_032,4,HT1_S041,nine,0.36480115996103696,1,0.36480115996103696,CMN_M_032,2193,0.96799916,8.0,0.598
Single talker,CMN_M_032,4,HT1_S041,bedrooms,0.42665911508843557,1,0.42665911508843557,CMN_M_032,209,0.96799916,8.0,0.598
Multi-talker,"CMN_M_016, CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021",6,HT1_S041,house,0.5320222968600075,1,0.5320222968600075,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",1676,0.9710168,8.0,0.598
Multi-talker,"CMN_M_016, CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021",6,HT1_S041,had,0.47916751926684353,1,0.47916751926684353,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",1452,0.9710168,8.0,0.598
Multi-talker,"CMN_M_016, CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021",6,HT1_S041,nine,0.36614152957178697,1,0.36614152957178697,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2182,0.9710168,8.0,0.598
Multi-talker,"CMN_M_016, CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021",6,HT1_S041,bedrooms,0.46786186759476245,1,0.46786186759476245,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",198,0.9710168,8.0,0.598
Single talker,CMN_M_035,3,HT1_S041,house,0.7029818127246443,1,0.7029818127246443,CMN_M_035,1704,0.9067273,8.0,0.598
Single talker,CMN_M_035,3,HT1_S041,had,0.4380619450327474,1,0.4380619450327474,CMN_M_035,1480,0.9067273,8.0,0.598
Single talker,CMN_M_035,3,HT1_S041,nine,0.3522564232608327,1,0.3522564232608327,CMN_M_035,2196,0.9067273,8.0,0.598
Single talker,CMN_M_035,3,HT1_S041,bedrooms,0.4423861261634695,1,0.4423861261634695,CMN_M_035,212,0.9067273,8.0,0.598
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",4,HT1_S041,house,0.4259830557056351,1,0.4259830557056351,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1668,0.96115804,8.0,0.598
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",4,HT1_S041,had,0.36314426177280323,1,0.36314426177280323,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1444,0.96115804,8.0,0.598
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",4,HT1_S041,nine,0.21454046042550107,1,0.21454046042550107,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2178,0.96115804,8.0,0.598
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",4,HT1_S041,bedrooms,0.3675457309116076,1,0.3675457309116076,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",194,0.96115804,8.0,0.598
Talker-specific,CMN_M_035,5,HT1_S041,house,1.0,1,1.0,CMN_M_035,1724,0.9067273,8.0,0.598
Talker-specific,CMN_M_035,5,HT1_S041,had,1.0,1,1.0,CMN_M_035,1500,0.9067273,8.0,0.598
Talker-specific,CMN_M_035,5,HT1_S041,nine,1.0,1,1.0,CMN_M_035,2206,0.9067273,8.0,0.598
Talker-specific,CMN_M_035,5,HT1_S041,bedrooms,1.0,1,1.0,CMN_M_035,222,0.9067273,8.0,0.598
Talker-specific,CMN_M_032,3,HT1_S041,house,1.0,1,1.0,CMN_M_032,1722,0.96799916,8.0,0.598
Talker-specific,CMN_M_032,3,HT1_S041,had,1.0,0,1.0,CMN_M_032,1498,0.96799916,8.0,0.598
Talker-specific,CMN_M_032,3,HT1_S041,nine,1.0,1,1.0,CMN_M_032,2205,0.96799916,8.0,0.598
Talker-specific,CMN_M_032,3,HT1_S041,bedrooms,1.0,1,1.0,CMN_M_032,221,0.96799916,8.0,0.598
Control,"ENG_M_131, ENG_M_070, ENG_M_055, ENG_M_066, ENG_M_133",5,HT1_S041,house,0.6154941971022608,1,0.6154941971022608,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1670,0.96115804,8.0,0.598
